"inst_name,C,254",lat,lon,geoid,tractid,state,county
UNIVERSITY OF TEXAS DALLAS,32.991725,-96.743697,1400000US48085031814,48085031814,TX,Collin County
UNIVERSITY OF VERMONT & ST AGRIC COLLEGE,44.478282,-73.201079,1400000US50007003900,50007003900,VT,Chittenden County
UNIVERSITY OF TEXAS RIO GRANDE VALLEY,26.305206,-98.175972,1400000US48215024001,48215024001,TX,Hidalgo County
BRIGHAM YOUNG UNIVERSITY,40.226908,-111.6914,1400000US49049002206,49049002206,UT,Utah County
UNIVERSITY OF TEXAS HLTH CTR AT TYLER,32.398669,-95.243419,1400000US48423001701,48423001701,TX,Smith County
"RIDGELINE THERAPEUTICS, LLC",29.305007,-94.791275,1400000US48167724500,48167724500,TX,Galveston County
TEXAS SOUTHERN UNIVERSITY,29.724646,-95.362731,1400000US48201312800,48201312800,TX,Harris County
TARLETON STATE UNIVERSITY,32.213942,-98.216494,1400000US48143950502,48143950502,TX,Erath County
TEXAS TECH UNIVERSITY,33.584696,-101.872767,1400000US48303000502,48303000502,TX,Lubbock County
TEXAS A&M UNIVERSITY-KINGSVILLE,27.522587,-97.880803,1400000US48273020302,48273020302,TX,Kleberg County
UTAH STATE UNIVERSITY,41.746323,-111.810684,1400000US49005000702,49005000702,UT,Cache County
"AXCEND, LLC",40.6326,-111.80229,1400000US49035111002,49035111002,UT,Salt Lake County
"INHERENT BIOSCIENCES, INC.",40.767987,-111.904471,1400000US49035102501,49035102501,UT,Salt Lake County
"QUALIA OTO, INC.",32.986829,-96.757703,1400000US48085031812,48085031812,TX,Collin County
CELLCHORUS INC.,37.655719,-122.401951,1400000US06081602300,06081602300,CA,San Mateo County
CALLENTIS CONSULTING GROUP LLC,30.254632,-97.743423,1400000US48453001401,48453001401,TX,Travis County
CURZA INC,40.302209,-111.65697,1400000US49049001401,49049001401,UT,Utah County
"PUPIL BIO, INC.",29.707325,-95.421428,1400000US48201412300,48201412300,TX,Harris County
BIOPROVAR CORPORATION,29.658218,-95.519969,1400000US48201423304,48201423304,TX,Harris County
"THE SWEET I AM, PLLC",32.60842,-97.046265,1400000US48439111566,48439111566,TX,Tarrant County
MARCH BIOSCIENCES INC,29.703201,-95.383171,1400000US48201313901,48201313901,TX,Harris County
"KERACEUTICALS, INC.",29.521207,-98.657418,1400000US48029181703,48029181703,TX,Bexar County
MEDICAL ELUTION DEVICES LLC,30.33086,-97.758969,1400000US48453000101,48453000101,TX,Travis County
MATERIALS NOVA LIMITED LIABILITY COMPANY,30.399022,-97.766671,1400000US48453032800,48453032800,TX,Travis County
"BACKSTOP NEURAL, INC.",32.986829,-96.757703,1400000US48085031812,48085031812,TX,Collin County
"VIA THERAPEUTICS, LLC",30.45142,-97.815342,1400000US48491020404,48491020404,TX,Williamson County
"MARKER THERAPEUTICS, INC.",47.633492,-122.32632,1400000US53033006600,53033006600,WA,King County
KINETIQ THERAPEUTICS LLC,32.75035,-97.366996,1400000US48439102101,48439102101,TX,Tarrant County
HYDROGENE THERAPEUTICS INC,29.771183,-95.494709,1400000US48201430300,48201430300,TX,Harris County
"MAX-IR LABS, LLC",33.010903,-96.728579,1400000US48085031808,48085031808,TX,Collin County
SAGESPECTRA INC.,30.379505,-95.546025,1400000US48339693701,48339693701,TX,Montgomery County
"BASE PAIR BIOTECHNOLOGIES, INC.",29.559541,-95.364286,1400000US48039660610,48039660610,TX,Brazoria County
UNIVERSITY OF TEXAS OF THE PERMIAN BASIN,31.888169,-102.324113,1400000US48135002400,48135002400,TX,Ector County
"UTAH NAVAJO HEALTH SYSTEM, INC.",37.258327,-109.313639,1400000US49037942000,49037942000,UT,San Juan County
UNIVERSITY OF TEXAS TYLER,32.312621,-95.249747,1400000US48423001803,48423001803,TX,Smith County
TEXAS WOMAN'S UNIVERSITY,33.22653,-97.12907,1400000US48121020601,48121020601,TX,Denton County
"IHC HEALTH SERVICES, INC.",40.768629,-111.888582,1400000US49035114000,49035114000,UT,Salt Lake County
TEXAS HEART INSTITUTE,29.706349,-95.399198,1400000US48201313102,48201313102,TX,Harris County
PRAIRIE VIEW AGRI & MECH UNIVERSITY,30.081335,-95.992865,1400000US48473680301,48473680301,TX,Waller County
TRINITY UNIVERSITY,29.478611,-98.487222,1400000US48029190800,48029190800,TX,Bexar County
SOUTHERN METHODIST UNIVERSITY,32.844347,-96.785695,1400000US48113019302,48113019302,TX,Dallas County
"NANOHMICS, INC.",30.215032,-97.71178,1400000US48453002313,48453002313,TX,Travis County
UNIVERSITY OF THE INCARNATE WORD,29.466677,-98.463734,1400000US48029192000,48029192000,TX,Bexar County
"NEONEURON, LLC",37.414792,-122.128531,1400000US06085510600,06085510600,CA,Santa Clara County
BRIDGESOURCE MEDICAL CORPORATION,30.368336,-97.732287,1400000US48453040400,48453040400,TX,Travis County
IMAGEN BIOWORKS INC.,29.704957,-95.426551,1400000US48201413203,48201413203,TX,Harris County
"7 HILLS PHARMA, LLC",29.707269,-95.408671,1400000US48201412201,48201412201,TX,Harris County
"MERIDIAN BIOTECH, LLC",30.157921,-95.470662,1400000US48339691700,48339691700,TX,Montgomery County
SAM HOUSTON STATE UNIVERSITY,30.715211,-95.549345,1400000US48471790800,48471790800,TX,Walker County
"CLEARNANO, INC.",33.089836,-96.73668,1400000US48085031641,48085031641,TX,Collin County
"VENOSTENT, INC.",36.127483,-86.796006,1400000US47037016900,47037016900,TN,Davidson County
REBEL MEDICINE INC,40.763143,-111.867209,1400000US49035101700,49035101700,UT,Salt Lake County
OLERA INC.,30.634612,-96.350945,1400000US48041001002,48041001002,TX,Brazos County
"EVERGLADES BIOPHARMA, LLC",25.862038,-80.123238,1400000US12086003913,12086003913,FL,Miami-Dade County
"LYNNTECH, INC.",30.615786,-96.289591,1400000US48041002001,48041002001,TX,Brazos County
"NCAP MEDICAL, LLC",40.496171,-111.420356,1400000US49051960100,49051960100,UT,Wasatch County
"KJ BIOSCIENCES, LLC",30.578262,-96.302815,1400000US48041001803,48041001803,TX,Brazos County
HEALTH DISCOVERY LABS LLC,30.202217,-97.875118,1400000US48453034800,48453034800,TX,Travis County
NEMALIFE INC.,33.538328,-101.8934,1400000US48303001908,48303001908,TX,Lubbock County
"ALLEVIANT MEDICAL, INC.",29.705032,-95.407546,1400000US48201412201,48201412201,TX,Harris County
CATHPRO TECHNOLOGIES LLC,40.729282,-111.867139,1400000US49035103300,49035103300,UT,Salt Lake County
"SANO CHEMICALS, INC",30.572868,-96.300825,1400000US48041001804,48041001804,TX,Brazos County
CONSTANTIAM BIOSCIENCES INC.,29.702838,-95.76467,1400000US48157673010,48157673010,TX,Fort Bend County
"GLYCOMIRA, LLC",39.160349,-75.556763,1400000US10001040700,10001040700,DE,Kent County
TEXAS CHRISTIAN UNIVERSITY,32.711709,-97.360526,1400000US48439104203,48439104203,TX,Tarrant County
"ATOMO, INC",30.306592,-97.826727,1400000US48453001912,48453001912,TX,Travis County
"PHOTOPHARMICS, INC.",40.422131,-111.807326,1400000US49049010223,49049010223,UT,Utah County
"FANNIN PARTNERS, LLC",29.74013,-95.442729,1400000US48201411505,48201411505,TX,Harris County
ST. MARY'S UNIVERSITY,29.451933,-98.560605,1400000US48029171302,48029171302,TX,Bexar County
AMERICAN SOCIETY FOR NEUROCHEMISTRY,28.503513,-81.509122,1400000US12095014814,12095014814,FL,Orange County
"MICROBRIGHTFIELD, LLC",44.452549,-73.10313,1400000US50007003101,50007003101,VT,Chittenden County
"PROACTIVE MEMORY SERVICES, INC.",40.756362,-111.826562,1400000US49035101402,49035101402,UT,Salt Lake County
PROLOCOR INC.,44.388716,-73.18016,1400000US50007003401,50007003401,VT,Chittenden County
"VIVOVERSE, LLC",30.301036,-97.753017,1400000US48453001603,48453001603,TX,Travis County
VETERANS EDUCATION/RES/ASSN/NORTH/NE,43.650065,-72.321988,1400000US50027965600,50027965600,VT,Windsor County
EL PASO COMMUNITY COLLEGE,31.773836,-106.369983,1400000US48141003404,48141003404,TX,El Paso County
VATHES INC.,29.736588,-95.391612,1400000US48201410705,48201410705,TX,Harris County
"PHOENIX PHARMALABS, INC.",40.871866,-111.929463,1400000US49011127005,49011127005,UT,Davis County
"MEDCOGNITION, INC.",29.608369,-98.533161,1400000US48029191806,48029191806,TX,Bexar County
GENEIAL LLC,29.525902,-95.531735,1400000US48157674508,48157674508,TX,Fort Bend County
"MICROGEN, LLC",29.378927,-94.968405,1400000US48167726200,48167726200,TX,Galveston County
BERKSHIRE BIOMEDICAL CORPORATION,32.864477,-96.810778,1400000US48113007301,48113007301,TX,Dallas County
"AVIARA PHARMACEUTICALS, INC.",29.703025,-95.403303,1400000US48201412202,48201412202,TX,Harris County
ASTERO ERADO INC,30.611129,-96.285311,1400000US48041002001,48041002001,TX,Brazos County
"NANOSCOPE TECHNOLOGIES, LLC",32.777744,-97.122038,1400000US48439113107,48439113107,TX,Tarrant County
"EPITEL, INC.",40.759411,-111.826696,1400000US49035101402,49035101402,UT,Salt Lake County
"AYUVIS RESEARCH, INC.",32.880189,-96.879029,1400000US48113009803,48113009803,TX,Dallas County
"ACCEL DIAGNOSTICS, LLC",40.458672,-79.93185,1400000US42003111500,42003111500,PA,Allegheny County
COOK CHILDREN'S MEDICAL CENTER,32.736965,-97.341537,1400000US48439123700,48439123700,TX,Tarrant County
"ANEBULO PHARMACEUTICALS, INC.",30.348173,-97.963858,1400000US48453031500,48453031500,TX,Travis County
BAYLOR RESEARCH INSTITUTE,32.792138,-96.784998,1400000US48113002200,48113002200,TX,Dallas County
"ECHELON BIOSCIENCES, INC.",40.755448,-111.827522,1400000US49035101402,49035101402,UT,Salt Lake County
"INFORMAI, INC.",30.044885,-95.153086,1400000US48201250902,48201250902,TX,Harris County
BONDWELL TECHNOLOGIES LP,30.56757,-96.29888,1400000US48041002006,48041002006,TX,Brazos County
AAKHA BIOLOGICS INC.,32.817982,-96.838637,1400000US48113000401,48113000401,TX,Dallas County
SONARA HEALTH INC,32.8779,-96.8531,1400000US48113009401,48113009401,TX,Dallas County
NORTHERN VERMONT UNIVERSITY-JOHNSON,44.64258,-72.6699,1400000US50015953200,50015953200,VT,Lamoille County
ASCLEPIA TECHNOLOGY LLC,29.609248,-95.610006,1400000US48157671700,48157671700,TX,Fort Bend County
TEXAS A&M TRANSPORTATION INSTITUTE,30.611331,-96.348373,1400000US48041002017,48041002017,TX,Brazos County
MIDDLEBURY COLLEGE,44.011482,-73.171608,1400000US50001960800,50001960800,VT,Addison County
RETINA FOUNDATION OF THE SOUTHWEST,32.676861,-96.731446,1400000US48113020200,48113020200,TX,Dallas County
SPARK BIOMEDICAL INC,29.486304,-95.184829,1400000US48167720400,48167720400,TX,Galveston County
"MORGRIDGE INSTITUTE FOR RESEARCH, INC.",43.061468,-89.456723,1400000US55025000302,55025000302,WI,Dane County
VITERBO UNIVERSITY,43.795836,-91.221089,1400000US55063001101,55063001101,WI,La Crosse County
VIRGINIA POLYTECHNIC INST AND ST UNIV,37.233061,-80.421005,1400000US51121020301,51121020301,VA,Montgomery County
UNIVERSITY OF VIRGINIA,38.050527,-78.500531,1400000US51540000700,51540000700,VA,Charlottesville city
SEATTLE CHILDREN'S HOSPITAL,47.66243,-122.282291,1400000US53033004102,53033004102,WA,King County
UNIVERSITY OF WISCONSIN-MADISON,43.068519,-89.400858,1400000US55025001606,55025001606,WI,Dane County
INOVA HEALTH CARE SERVICES,38.869562,-77.224954,1400000US51059440201,51059440201,VA,Fairfax County
MEDICAL COLLEGE OF WISCONSIN,43.04575,-88.020374,1400000US55079185300,55079185300,WI,Milwaukee County
"FOUR POINTS TECHNOLOGY, LLC",38.873943,-77.462321,1400000US51059490105,51059490105,VA,Fairfax County
CARAHSOFT TECHNOLOGY CORPORATION,38.947303,-77.334375,1400000US51059481900,51059481900,VA,Fairfax County
UNIVERSITY OF WASHINGTON,47.660307,-122.315168,1400000US53033005305,53033005305,WA,King County
UNIVERSITY OF WYOMING,41.422527,-105.607196,1400000US56001962700,56001962700,WY,Albany County
WEST VIRGINIA UNIVERSITY,39.618877,-79.973319,1400000US54061011100,54061011100,WV,Monongalia County
VIRGINIA COMMONWEALTH UNIVERSITY,37.549807,-77.452775,1400000US51760040300,51760040300,VA,Richmond city
OLD DOMINION UNIVERSITY,36.888989,-76.303478,1400000US51710002500,51710002500,VA,Norfolk city
FRED HUTCHINSON CANCER CENTER,47.626482,-122.329606,1400000US53033006600,53033006600,WA,King County
MARSHFIELD CLINIC RESEARCH FOUNDATION,44.676281,-90.176745,1400000US55141010600,55141010600,WI,Wood County
GRUPO NEXOS INC.,18.420562,-66.053869,1400000US72127006301,72127006301,PR,San Juan Municipio
BENAROYA RESEARCH INST AT VIRGINIA MASON,47.609997,-122.329217,1400000US53033008200,53033008200,WA,King County
WASHINGTON STATE UNIVERSITY,46.728892,-117.155742,1400000US53075000500,53075000500,WA,Whitman County
UNIVERSITY OF PUERTO RICO MED SCIENCES,18.410481,-66.065613,1400000US72127006800,72127006800,PR,San Juan Municipio
ALLEN INSTITUTE,47.650084,-122.351604,1400000US53033004902,53033004902,WA,King County
GEORGE MASON UNIVERSITY,38.834433,-77.310955,1400000US51059440503,51059440503,VA,Fairfax County
INSTITUTE FOR SYSTEMS BIOLOGY,47.622538,-122.337533,1400000US53033007303,53033007303,WA,King County
BLOODWORKS,47.608454,-122.326344,1400000US53033008300,53033008300,WA,King County
"VERSITI WISCONSIN, INC.",43.037892,-87.935338,1400000US55079186400,55079186400,WI,Milwaukee County
PACIFIC NORTHWEST RESEARCH INSTITUTE,47.60871,-122.320223,1400000US53033008600,53033008600,WA,King County
UNIVERSIDAD CENTRAL DEL CARIBE,18.180281,-66.116276,1400000US72041240102,72041240102,PR,Cidra Municipio
SOCIETY OF BEHAVIORAL MEDICINE,43.041215,-87.904829,1400000US55079014400,55079014400,WI,Milwaukee County
"VIGNET, INC.",38.887909,-77.389618,1400000US51059482604,51059482604,VA,Fairfax County
"EVIDENCE-BASED PRACTICE INSTITUTE, INC.",47.590979,-122.290162,1400000US53033009500,53033009500,WA,King County
UNIVERSITY OF WISCONSIN MILWAUKEE,43.075704,-87.877999,1400000US55079007400,55079007400,WI,Milwaukee County
"SERPIN PHARMA, LLC",38.637681,-77.530659,1400000US51153901305,51153901305,VA,Prince William County
"2MORROW, INC",47.675686,-122.183675,1400000US53033022604,53033022604,WA,King County
UNIVERSITY OF GUAM,13.461978,144.794011,1400000US66010952700,66010952700,GU,Guam
COMPREHENSIVE CANCER CENTER/ UNIV/PR,18.388812,-66.073302,1400000US72127008400,72127008400,PR,San Juan Municipio
"RETHAM TECHNOLOGIES, INC.",43.083146,-88.146361,1400000US55133200804,55133200804,WI,Waukesha County
EASTERN WASHINGTON UNIVERSITY,47.43942,-117.62736,1400000US53063014200,53063014200,WA,Spokane County
UNIVERSITY OF WISCONSIN EAU CLAIRE,44.798919,-91.502778,1400000US55035001700,55035001700,WI,Eau Claire County
SEATTLE INST FOR BIOMEDICAL/CLINICAL RES,47.562729,-122.308098,1400000US53033010001,53033010001,WA,King County
CENTER FOR OPEN SCIENCE,38.031371,-78.484932,1400000US51540001000,51540001000,VA,Charlottesville city
JAMES MADISON UNIVERSITY,38.434377,-78.874712,1400000US51660000206,51660000206,VA,Harrisonburg city
MARSHALL UNIVERSITY,38.416466,-82.44721,1400000US54011010900,54011010900,WV,Cabell County
HDT BIO CORPORATION,47.632744,-122.321885,1400000US53033006600,53033006600,WA,King County
"POTLUCK, LLC",39.938861,-75.158171,1400000US42101002400,42101002400,PA,Philadelphia County
TRULY TECHNOLOGIES LLC,47.626167,-122.101965,1400000US53033023000,53033023000,WA,King County
"STEM PHARM, INC.",43.078624,-89.371462,1400000US55025001901,55025001901,WI,Dane County
SAN JUAN BAUTISTA SCHOOL OF MEDICINE,18.23305,-66.036044,1400000US72025201000,72025201000,PR,Caguas Municipio
MARQUETTE UNIVERSITY,43.038728,-87.923307,1400000US55079186400,55079186400,WI,Milwaukee County
SAPIEN HEALTH LLC,38.881482,-77.115129,1400000US51013101409,51013101409,VA,Arlington County
INTERNATIONAL ASSN FOR DENTAL RESEARCH,38.804428,-77.059057,1400000US51510201900,51510201900,VA,Alexandria city
UNLOCKED LABS INC.,41.318839,-105.567771,1400000US56001963500,56001963500,WY,Albany County
"ORLANCE, INC.",47.567886,-122.313367,1400000US53033010001,53033010001,WA,King County
SPACERX LLC,38.94961,-77.352415,1400000US51059482301,51059482301,VA,Fairfax County
"BIOTHERAPEUTICS, INC.",37.202823,-80.410885,1400000US51121020701,51121020701,VA,Montgomery County
"CYRUS BIOTECHNOLOGY, INC.",47.623265,-122.330183,1400000US53033007301,53033007301,WA,King County
"SCARAB GENOMICS, LLC",43.035605,-89.402688,1400000US55025001401,55025001401,WI,Dane County
"FUNCTION THERAPEUTICS, INC.",43.05103,-87.891682,1400000US55079186900,55079186900,WI,Milwaukee County
"UBITRIX INTERNATIONAL, INC.",43.153436,-87.910622,1400000US55079035200,55079035200,WI,Milwaukee County
IMGGYD LLC,43.095381,-89.507642,1400000US55025011000,55025011000,WI,Dane County
"GMJ TECHNOLOGIES, INC.",47.862695,-122.167304,1400000US53061052114,53061052114,WA,Snohomish County
"ORA BIOMEDICAL, INC.",47.484156,-121.779398,1400000US53033032704,53033032704,WA,King County
"SALUS DISCOVERY, LLC",43.070584,-89.340811,1400000US55025010300,55025010300,WI,Dane County
"CIAN, INC.",43.078937,-88.256368,1400000US55133203305,55133203305,WI,Waukesha County
"DOTQUANT, LLC",47.770817,-122.298797,1400000US53033020402,53033020402,WA,King County
"VIRTICI, LLC",47.622399,-122.362481,1400000US53033007102,53033007102,WA,King County
"BARRON ASSOCIATES, INC.",38.075117,-78.495795,1400000US51003010702,51003010702,VA,Albemarle County
PHARMAIN CORPORATION,47.771876,-122.188929,1400000US53033021802,53033021802,WA,King County
"NOUR HEART, INC.",38.907689,-76.50006,1400000US24003701201,24003701201,MD,Anne Arundel County
D-PRIME LLC,38.910697,-77.171623,1400000US51059470900,51059470900,VA,Fairfax County
PONCE SCHOOL OF MEDICINE,18.01462,-66.614749,1400000US72113071200,72113071200,PR,Ponce Municipio
HAMPTON UNIVERSITY,37.025661,-76.347732,1400000US51650010601,51650010601,VA,Hampton city
BATTELLE PACIFIC NORTHWEST LABORATORIES,46.280405,-119.290503,1400000US53005010400,53005010400,WA,Benton County
"GREAT LAKES INTER-TRIBAL COUNCIL, INC.",45.981503,-89.915874,1400000US55125940000,55125940000,WI,Vilas County
NORTHWEST INDIAN COLLEGE,48.792039,-122.614,1400000US53073940002,53073940002,WA,Whatcom County
VIRGINIA STATE UNIVERSITY,37.21386,-77.45568,1400000US51053840400,51053840400,VA,Dinwiddie County
EASTERN SHOSHONE TRIBE,43.003125,-108.882147,1400000US56013940100,56013940100,WY,Fremont County
LIVER INSTITUTE NORTHWEST PLLC,47.661734,-122.292576,1400000US53033004202,53033004202,WA,King County
SEATTLE PACIFIC UNIVERSITY,47.649053,-122.361714,1400000US53033005901,53033005901,WA,King County
CONFEDERATED TRIBES AND BANDS OF THE YAKAMA NATION,46.375135,-120.338197,1400000US53077940002,53077940002,WA,Yakima County
PROVIDENCE HEALTH & SERVICES - OREGON,45.533688,-122.617301,1400000US41051002702,41051002702,OR,Multnomah County
"LUNA LABS USA, LLC",38.036896,-78.486865,1400000US51540000201,51540000201,VA,Charlottesville city
VIRGINIA COLLEGE OF OSTEOPATHIC MEDICINE,37.199936,-80.406372,1400000US51121020701,51121020701,VA,Montgomery County
EASTERN VIRGINIA MEDICAL SCHOOL,36.855732,-76.295467,1400000US51710004002,51710004002,VA,Norfolk city
"PHASE GENOMICS, INC.",47.67118,-122.285148,1400000US53033004201,53033004201,WA,King County
NASONI LLC,36.891624,-76.437441,1400000US51800075105,51800075105,VA,Suffolk city
"ISA ASSOCIATES, INC.",38.805407,-77.039842,1400000US51510201802,51510201802,VA,Alexandria city
"AIQ SOLUTIONS, INC.",43.077083,-89.52616,1400000US55025010905,55025010905,WI,Dane County
"TALUS BIOSCIENCE, INC.",47.511928,-122.162788,1400000US53033025101,53033025101,WA,King County
CURI BIO INC,47.729868,-122.301402,1400000US53033000202,53033000202,WA,King County
HEALIONICS CORPORATION,47.648961,-122.333057,1400000US53033005401,53033005401,WA,King County
"MADISON SCIENTIFIC, INC.",43.070078,-89.514994,1400000US55025000204,55025000204,WI,Dane County
UNIVERSITY OF PUERTO RICO RIO PIEDRAS,18.409826,-66.062956,1400000US72127006701,72127006701,PR,San Juan Municipio
HEALING LODGE OF THE SEVEN NATIONS,47.647127,-117.32832,1400000US53063012300,53063012300,WA,Spokane County
"CONTRALINE, INC.",38.039789,-78.479965,1400000US51540001000,51540001000,VA,Charlottesville city
"NANOAFFIX SCIENCE, LLC",43.075676,-87.886505,1400000US55079007300,55079007300,WI,Milwaukee County
"RIVANNA MEDICAL, INC.",38.030118,-78.481809,1400000US51540001000,51540001000,VA,Charlottesville city
SPECTREE INC.,47.66185,-122.332179,1400000US53033005100,53033005100,WA,King County
